"","AID","ID2","SEX","Cohort","AGEnum","birth.year","Date_telem","Time_telem","UTMX","UTMY","UTM_ZONE","Location_Status","FixStatus","PDOP","HDOP","VDOP","TDOP","TransInf","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Census_HomeDensity_AOI","Dist2ForestEdge_m","Dist2Road_Hwy_m","Dist2Stream_Rivers_m","Elevation_meters","Forest","NDVI","NLCD2011","shade","Metabolic_Rate_(kj/d)","Max_temp","Min_temp","Cloud","presence","lat","long","Month"
"8342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,136,39,7347,177,-170,347,3,-59,78,-106,759,86,47,18,241,157,200,166,0.059106919914484,676.830871582031,3996.76123046875,513,3096.55590820312,0,2772,71,0,12994.3876953125,11.6800003051758,0.709999978542328,54.18,0,-109.4416667585,45.1083333455,"Sep"
"13556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,158,37,8829,234,-182,416,-94,75,119,-107,605,64,39,16,177,126,149,171,0.650844633579254,90,60,90,2142.427734375,0,2577,21,3,12275.5654296875,17.6599998474121,-0.699999988079071,43.67,0,-110.7833333715,44.6500000305,"Sep"
"30529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,160,38,8758,234,-183,417,-92,112,118,-106,643,79,37,24,217,119,129,211,0,1043.55163574219,3486.33056640625,960,2065.38500976562,0,681,11,0,11800.0673828125,19.6299991607666,0.25,41.37,0,-110.6916667085,43.9166667265,"Sep"
"9611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,146,36,8812,240,-165,405,56,124,129,-96,567,63,35,19,165,110,135,153,0.00718079274520278,30,30,190,2217.326171875,0,5721,52,24,12587.0439453125,16.8999996185303,3.24000000953674,46.22,0,-111.6583333365,44.8916666875,"Sep"
"21060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,160,39,8498,229,-179,408,-90,71,113,-104,566,64,35,18,178,115,124,171,0.11839534342289,-30,4513.2802734375,454,2356.7138671875,1,5996,42,47,12944.8662109375,17.3799991607666,0.699999988079071,44.81,0,-110.3916667205,43.8916667275,"Sep"
"30933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22,140,39,7453,179,-175,354,2,-61,77,-109,694,74,43,15,210,150,181,161,0,60,7706.67236328125,474,3041.73046875,0,345,31,2,13401.232421875,11.3100004196167,0.870000004768372,57.11,0,-109.6416667505,44.6000000325,"Sep"
"25827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,147,38,8136,206,-177,383,24,59,98,-109,692,77,44,16,203,152,182,172,0,120,2439.61059570312,859,2916.15454101562,0,1629,71,5,13216.53515625,12.4799995422363,-1.03999996185303,53.11,0,-110.6250000445,45.1416666775,"Sep"
"15261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,149,35,9140,275,-140,415,92,156,163,-73,404,46,22,23,120,73,90,115,0,8042.7421875,150,10580,1708.22583007812,0,3892,52,0,11236.712890625,21.7800006866455,2.92000007629395,34.28,0,-111.7333333335,44.1333333845,"Sep"
"14069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,149,36,8966,271,-141,412,88,152,159,-72,440,52,27,20,132,87,101,119,0,1380,270,1381,1727.66662597656,0,8300,82,0,11250.7275390625,21.6599998474121,2.71000003814697,32.78,0,-111.4833333435,43.9000000605,"Sep"
"21298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,150,40,7854,198,-177,375,-95,51,90,-108,558,57,34,13,156,121,136,151,0,60,2175.982421875,997,3012.09130859375,0,2770,71,8,13095.15234375,11.7299995422363,0.519999980926514,50.52,0,-110.1083333985,43.7250000675,"Sep"
"6298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,148,39,7729,214,-159,373,34,-39,108,-88,614,72,38,20,199,127,166,129,0.124349176883698,513.517272949219,1182.24365234375,630,2465.48901367188,0,2972,71,1,12411.8984375,16,1.98000001907349,47.46,0,-109.6416667505,44.8166666905,"Sep"
"5330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,151,40,7814,203,-174,377,21,55,94,-104,551,55,34,13,155,121,139,142,0.0202748086303473,-275.941162109375,13011.322265625,638,2662.87475585938,1,4613,42,75,14095.6982421875,14.7700004577637,-0.189999997615814,52.62,0,-110.0000000695,43.8750000615,"Sep"
"25981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,159,39,8496,223,-184,407,-94,103,108,-109,608,71,38,20,195,121,131,188,0.11839534342289,-78.1665420532227,1975.90490722656,1252,2161.96997070312,1,5753,42,60,13063.4033203125,18.6499996185303,0.589999973773956,45.02,0,-110.4166667195,43.9500000585,"Sep"
"28026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,154,37,8798,272,-140,412,84,-15,157,-69,451,56,30,20,140,99,110,112,7.23431539535522,814.984680175781,0,2305,1910.00573730469,0,3843,82,0,11552.3623046875,20.7299995422363,2.41000008583069,38.62,0,-111.0833333595,43.6666667365,"Sep"
"16974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19,147,39,7686,190,-180,370,9,46,83,-110,582,57,36,12,160,128,145,152,0.0202748086303473,30,3766.1650390625,484,2841.4931640625,0,3943,52,14,13249.0947265625,12.8100004196167,0.140000000596046,51.69,0,-110.0166667355,43.7833333985,"Sep"
"9737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,143,39,7537,182,-178,360,4,43,79,-110,653,68,40,14,193,144,169,158,0.199321031570435,-266.98486328125,10140.3994140625,30,2510.77270507812,1,5200,42,61,13948.8154296875,15.0500001907349,1.25,53.51,0,-109.7500000795,44.3500000425,"Sep"
"27479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,38,8772,229,-187,416,-97,108,114,-110,669,81,40,23,220,126,141,216,0.0349471382796764,-144.928558349609,3847.49267578125,630,2118.30517578125,1,6820,42,58,12990.0166015625,18.8199996948242,0.319999992847443,43.74,0,-110.8750000345,44.1666667165,"Sep"
"3471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,140,36,8183,217,-163,380,38,106,111,-97,687,79,46,18,213,150,176,162,11.0620737075806,-37.0820388793945,1020.44110107422,649,2184.06640625,1,5360,42,38,12840.3779296875,17.3199996948242,1.62000000476837,52.29,0,-111.2666666855,45.2916666715,"Sep"
"6213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,151,37,8521,219,-180,399,33,67,108,-109,643,70,41,16,181,138,165,170,0.00312099722214043,-254.60498046875,6802.06591796875,201,2524.7509765625,1,5342,42,64,13938.126953125,14.6599998474121,-0.140000000596046,44.21,0,-110.8250000365,44.8333333565,"Sep"
"9451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,149,37,8379,211,-182,393,27,61,101,-112,677,73,43,15,192,144,172,179,0.00312099722214043,-37.0820388793945,6613.96240234375,782,2695.85498046875,1,5812,42,40,13780.1552734375,13.5799999237061,1.12000000476837,45.02,0,-110.8250000365,44.9333333525,"Sep"
"12697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,140,39,7375,176,-177,353,-1,-62,75,-109,607,63,37,14,180,132,158,143,0.0177404414862394,67.0820388793945,8617.5751953125,272,3187.0283203125,0,3416,52,6,13619.04296875,11.0500001907349,-0.899999976158142,57.64,0,-109.5916667525,43.8833333945,"Sep"
"21766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,146,39,7680,186,-181,367,6,44,81,-112,640,65,39,13,182,140,163,162,0.199321031570435,-144.928558349609,14642.4892578125,582,2780.12622070312,1,2439,42,39,13893.3154296875,13.6400003433228,0.699999988079071,53.18,0,-109.9166667395,44.3083333775,"Sep"
"10634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23,145,39,7670,184,-183,367,4,42,79,-114,623,62,38,13,172,135,154,164,0.11839534342289,30,15673.701171875,180,2906.59741210938,0,2697,52,26,13625.1650390625,12.1099996566772,0.370000004768372,59.82,0,-110.0750000665,43.9333333925,"Sep"
"30655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,149,39,7783,197,-177,374,15,51,89,-107,589,59,36,13,166,129,148,152,0.11839534342289,480.936584472656,23156.91015625,400,3146.78564453125,0,2963,71,7,13512.9541015625,11.0500001907349,-1.58000004291534,56.13,0,-110.0666667335,44.0166667225,"Sep"
"18808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17,143,38,7799,191,-178,369,12,49,86,-111,755,83,47,16,225,167,199,182,0.0497561804950237,296.98486328125,4549.4287109375,1060,3105.91064453125,0,4495,71,5,13101.568359375,11.8500003814697,0.200000002980232,57.78,0,-110.3500000555,45.2583333395,"Sep"
"26567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31,135,38,7359,167,-180,347,-8,-69,68,-116,787,85,48,16,241,168,205,182,0.059106919914484,366.196655273438,9260.7236328125,218,3051.85620117188,0,605,71,1,13671.6279296875,11.7399997711182,-0.620000004768372,61.68,0,-109.5916667525,45.0666666805,"Sep"
"28054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,164,38,8902,242,-184,426,-92,117,123,-105,649,81,36,25,222,117,129,216,0,-90,60,1410,2232.09887695312,1,5774,42,55,13000.205078125,17.8099994659424,0.720000028610229,44.89,0,-110.6916667085,44.0333333885,"Sep"
"30145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,148,35,9091,247,-168,415,-85,129,134,-99,615,66,36,21,188,113,138,182,12.3922061920166,692.603759765625,241.867736816406,720,1905.10473632812,0,3639,52,0,11800.970703125,20.1399993896484,1.03999996185303,43.18,0,-111.4666666775,44.8166666905,"Sep"
"11872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,155,39,8291,207,-188,395,-100,56,96,-115,637,72,39,17,197,129,143,192,0.11839534342289,30,6546.46484375,134,2484.60791015625,0,5932,52,26,12802.26171875,16.1800003051758,1.4099999666214,47.65,0,-110.4333333855,44.0000000565,"Sep"
"19634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,150,35,9143,281,-136,417,98,161,167,-69,374,44,21,22,116,70,87,100,0.0637823641300201,2976.05444335938,300,2899,1543.21875,0,4054,52,0,11016.58984375,22.6100006103516,3.22000002861023,30.02,0,-111.6833333355,44.0166667225,"Sep"
"5466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,148,40,7693,197,-172,369,16,-52,91,-103,574,60,35,14,169,127,149,138,0.00249340897426009,-93.6931686401367,21749.833984375,1332,2977.69165039062,1,3588,42,15,13421.3740234375,12.6300001144409,0.25,52.24,0,-109.9083334065,44.1083333855,"Sep"
"2473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,159,38,8546,219,-189,408,-99,64,105,-113,639,74,40,19,202,128,142,196,0.000996943097561598,30,5472.2666015625,212,2679.1630859375,0,3421,52,10,12913.4931640625,14.289999961853,0.379999995231628,46.51,0,-110.5750000465,44.2416667135,"Sep"
"10206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,139,39,7450,190,-165,355,14,-51,89,-98,717,83,45,19,232,148,189,153,0.059106919914484,42.4264068603516,1284.05603027344,466,2883.55786132812,0,3469,52,4,13032.9775390625,12.960000038147,-0.610000014305115,47.99,0,-109.4333334255,45.0666666805,"Sep"
"14107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,154,38,8358,208,-188,396,72,60,99,-114,608,65,38,14,171,134,159,159,0,-1318.33227539062,1688.81616210938,1354,2512.97631835938,1,2096,42,55,13643.0068359375,15,-0.400000005960464,51.07,0,-110.4083333865,44.5916666995,"Sep"
"18288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,144,40,7494,197,-163,360,19,-47,94,-95,617,70,39,19,197,128,166,131,0,60,6218.76171875,342,2676.2744140625,0,2787,52,12,12796.7587890625,14.3999996185303,1.42999994754791,49.97,0,-109.5750000865,44.5333333685,"Sep"
"21296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22,142,39,7426,180,-177,357,3,-60,77,-108,583,60,36,13,171,128,151,140,0,-37.0820388793945,1207.47668457031,85,2582.31860351562,1,3240,42,33,13206.5654296875,15.8299999237061,-0.349999994039536,52.67,0,-109.6666667495,43.7666667325,"Sep"
"1379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,151,40,7661,251,-126,377,73,-51,144,-51,396,58,17,38,154,55,120,55,0.352892369031906,182.482879638672,2616.02758789062,1172,2312.79345703125,0,4370,71,2,11955.1650390625,17.2299995422363,2.76999998092651,45.59,0,-109.3666667615,44.4083333735,"Sep"
"12355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,159,38,8547,220,-188,408,-98,101,106,-112,640,75,40,20,205,127,139,199,0.11839534342289,-634.078308105469,13425.259765625,466,2405.06787109375,1,3822,42,68,13437.73046875,16.6200008392334,1.05999994277954,46.41,0,-110.5000000495,44.0833333865,"Sep"
"13448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,146,38,7891,204,-171,375,23,-52,97,-103,713,81,45,17,218,155,193,165,0.0497561804950237,-372.492248535156,2436.47290039062,907,2702.15869140625,1,4963,42,56,13864.689453125,14.2700004577637,0.870000004768372,51.86,0,-110.2916667245,45.2500000065,"Sep"
"4274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,159,39,8492,219,-187,406,-97,64,106,-111,621,71,39,18,194,126,138,189,0.000996943097561598,483.735473632812,16212.3564453125,660,2458.33715820312,0,3948,52,5,12460.95703125,16.0599994659424,1.3400000333786,49.63,0,-110.4583333845,44.1416667175,"Sep"
"17429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,149,35,9110,240,-175,415,-92,122,128,-106,658,71,41,21,202,124,150,197,0.0848420411348343,-104.164077758789,2317.00244140625,67,2320.36157226562,1,6172,42,23,12804.9326171875,16.2700004577637,2.04999995231628,46,0,-111.3250000165,44.7583333595,"Sep"
"10489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,149,39,7803,216,-160,376,35,-40,109,-89,647,75,41,19,206,136,173,140,0.182437241077423,-12.4264068603516,1824.0888671875,484,2549.78686523438,1,3192,42,15,12741.5390625,15.210000038147,0.819999992847443,54.11,0,-109.7000000815,44.9583333515,"Sep"
"7572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,140,39,7457,195,-161,356,19,-47,94,-93,699,83,44,21,231,142,185,145,0.674318253993988,241.867736816406,1110.4052734375,510,3027.90307617188,0,4654,52,0,12971.7275390625,12.0500001907349,0.769999980926514,49.58,0,-109.3833334275,45.0166666825,"Sep"
"2418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,153,39,8174,208,-181,389,25,60,99,-109,620,67,39,14,179,139,164,154,0.000883416039869189,150,17241.544921875,966,2564.3388671875,0,6024,52,12,12722.0986328125,15.0900001525879,0.340000003576279,53.09,0,-110.1416667305,44.6750000295,"Sep"
"20977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,139,39,7319,179,-172,351,3,-58,78,-104,575,63,35,17,179,119,154,127,0.0177404414862394,394.58837890625,7651.47021484375,1110,3446.31958007812,0,394,71,2,13863.5546875,9.72999954223633,-2.05999994277954,59.13,0,-109.3916667605,43.8250000635,"Sep"
"25362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,153,40,7778,250,-131,381,70,-57,142,-57,423,58,20,32,156,67,125,67,0.141850650310516,152.970581054688,589.406494140625,524,2002.84106445312,0,2279,52,6,11754.7841796875,19.6200008392334,2.96000003814697,41.82,0,-109.5333334215,44.4666667045,"Sep"
"27060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,146,35,9007,285,-127,412,103,166,173,-60,346,43,21,21,112,71,83,81,2.54128623008728,1020.44110107422,84.8528137207031,108,1541.72485351562,0,7279,82,0,10907.8056640625,22.9500007629395,3.86999988555908,30.66,0,-111.7250000005,43.6166667385,"Sep"
"8849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,150,35,9143,281,-136,417,98,161,167,-69,374,44,21,22,116,70,87,100,0.0637823641300201,7391.27197265625,551.543273925781,7071,1603.83984375,0,3949,52,0,11105.8427734375,22.2299995422363,3.02999997138977,30.94,0,-111.7166666675,44.0583333875,"Sep"
"19010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,150,39,7889,198,-180,378,-96,52,90,-109,597,60,37,13,165,130,147,159,0.11839534342289,67.0820388793945,20601.068359375,182,3053.99975585938,0,2574,52,19,13724.6123046875,11.5100002288818,-0.720000028610229,54.46,0,-110.1333333975,44.0250000555,"Sep"
"23261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,153,39,8003,268,-122,390,89,-42,162,-42,522,85,22,41,212,72,145,72,0.168020278215408,150,192.093734741211,108,1605.03088378906,0,5238,71,0,11108.966796875,20.8400001525879,5.82000017166138,41.54,0,-109.5333334215,45.3250000035,"Sep"
"28646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,144,38,7949,189,-185,374,9,46,84,-118,748,80,47,15,214,163,193,191,0,-482.640197753906,1890.23803710938,335,2547.13159179688,1,3182,42,69,13934.2431640625,14.8999996185303,1.85000002384186,51.78,0,-110.5583333805,45.1166666785,"Sep"
"10925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17,149,38,8280,199,-190,389,-105,86,90,-119,686,81,42,20,220,135,147,216,0.0347294174134731,-12.4264068603516,7602.8544921875,470,2895.35522460938,1,3033,42,31,13429.927734375,14.1000003814697,-0.100000001490116,54.89,0,-110.8583333685,43.8583333955,"Sep"
"16822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,159,38,8547,220,-188,408,-98,101,106,-112,640,75,40,20,205,127,139,199,0.11839534342289,-198.473190307617,12300.7685546875,295,2294.10498046875,1,6022,42,73,13437.205078125,17.3600006103516,0.239999994635582,46.26,0,-110.5083333825,44.1083333855,"Sep"
"23613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,154,38,8358,208,-188,396,72,60,99,-114,608,65,38,14,171,134,159,159,0.000883416039869189,-402.666168212891,3893.99536132812,323,2504.24609375,1,5216,42,71,13810.306640625,15.3000001907349,-0.939999997615814,50.94,0,-110.4083333865,44.6583333635,"Sep"
"17984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,147,35,8925,266,-143,409,84,149,156,-74,426,50,26,19,128,86,99,113,0,361.247833251953,658.634948730469,3187,1871.83093261719,0,6635,71,1,11473.6533203125,20.8899993896484,2.40000009536743,32.76,0,-111.5166666755,43.7583333995,"Sep"
"15729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,146,38,7787,236,-140,376,59,-65,133,-65,612,86,32,31,227,105,162,105,0.160229414701462,0,3032.37524414062,272,2533.95703125,1,2567,42,22,13053.4609375,15.3599996566772,2.30999994277954,47.96,0,-109.3916667605,45.2000000085,"Sep"
"20690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,155,37,8679,286,-125,411,112,-41,183,-41,278,53,8,57,127,27,91,27,0.143605753779411,247.386337280273,429.534637451172,443,1347.04296875,0,2702,71,0,10792.4248046875,22.9599990844727,6.34000015258789,35.72,0,-109.2416667665,44.8166666905,"Sep"
"26243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,141,36,8253,227,-156,383,48,115,120,-90,666,78,43,20,211,146,172,153,11.0620737075806,60,30,577,2003.5654296875,0,4988,52,19,12254.4677734375,19.1200008392334,1.47000002861023,49.21,0,-111.2333333535,45.2833333385,"Sep"
"21170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7,143,37,8155,205,-175,380,26,60,99,-108,727,80,47,16,214,155,184,184,0.119040571153164,134.164077758789,1451.20642089844,1230,2860.72778320312,0,1944,52,10,13155.5634765625,12.3000001907349,-0.0399999991059303,51.52,0,-111.0500000275,45.1750000095,"Sep"
"20910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,150,39,7732,228,-148,376,48,-75,121,-75,548,69,31,25,188,104,152,104,0.413612574338913,42.4264068603516,0,272,2061.85400390625,0,3850,52,5,12050.841796875,19,1.60000002384186,44.1,0,-109.5416667545,44.7416666935,"Sep"
"9529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,153,40,7778,250,-131,381,70,-57,142,-57,423,58,20,32,156,67,125,67,0.199321031570435,0,108.166542053223,319,1827.96362304688,1,1948,42,6,11679.3759765625,20.9500007629395,3.78999996185303,38.99,0,-109.5250000885,44.4583333715,"Sep"
"25648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,146,35,9007,285,-127,412,103,166,173,-60,346,43,21,21,112,71,83,81,4.90595626831055,720,30,902,1527.12634277344,0,-274,22,2,11033.0380859375,22.9899997711182,3.85999989509583,32.29,0,-111.7083333345,43.6166667385,"Sep"
"10547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,154,38,8330,281,-121,402,101,-41,173,-41,464,84,17,49,200,56,132,56,0.233764976263046,60,108.166542053223,968,1509.77856445312,0,4635,52,5,11141.884765625,21.3799991607666,6.03000020980835,41,0,-109.4750000905,45.3500000025,"Sep"
"8689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,150,39,7688,244,-132,376,66,-57,139,-57,447,63,21,34,169,69,131,69,0.687803864479065,42.4264068603516,1210.826171875,120,1953.13110351562,0,993,71,12,11840.8359375,20.1100006103516,3.98000001907349,43.71,0,-109.3833334275,44.5333333685,"Sep"
"24300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27,142,39,7570,177,-185,362,-2,37,73,-116,647,63,39,12,180,141,162,168,0.00249340897426009,268.328155517578,26362.01171875,577,3223.94116210938,0,136,52,1,13398.3515625,10.3599996566772,-0.819999992847443,59.41,0,-109.9166667395,44.0000000565,"Sep"
"8252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29,141,39,7468,172,-185,357,-5,34,70,-116,645,63,39,12,181,141,162,165,0.00249340897426009,483.735473632812,24257.982421875,778,3281.47265625,0,1145,71,5,13527.76953125,10.25,-1.75,55.93,0,-109.9000000735,43.9583333915,"Sep"
"20879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,152,36,9110,250,-167,417,-81,132,138,-96,545,64,28,26,181,90,109,178,0,30,134.164077758789,3037,1957.90563964844,0,3868,52,23,12164.6220703125,19.7399997711182,0.560000002384186,36.77,0,-111.6250000045,44.3916667075,"Sep"
"2733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,154,39,8176,205,-185,390,-98,56,95,-112,612,65,38,14,177,130,147,171,0.000996943097561598,632.850708007812,26767.548828125,495,2468.9833984375,0,4026,52,17,12761.0556640625,15.9700002670288,0.980000019073486,48.05,0,-110.2666667255,44.2416667135,"Sep"
"25963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,153,39,8259,205,-187,392,69,57,96,-114,623,66,39,14,175,137,162,162,0.000883416039869189,228.473190307617,6541.513671875,553,2651.74462890625,0,3131,71,2,12623.6962890625,14.3100004196167,0.270000010728836,52.56,0,-110.3000000575,44.6166666985,"Sep"
"16085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,158,41,7750,236,-146,382,51,-75,122,-75,367,45,20,26,124,68,108,68,0,270,1355.32287597656,1290,2427.79223632812,0,4086,71,2,12216.4873046875,17.1499996185303,0.129999995231628,45.76,0,-109.8250000765,43.6583334035,"Sep"
"4369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,142,39,7578,213,-151,364,37,-80,111,-80,642,82,37,25,224,122,171,122,0.674318253993988,-387.851654052734,2529.44653320312,616,2555.49462890625,1,4404,42,62,13907.6796875,14.9200000762939,1.71000003814697,46.79,0,-109.2916667645,45.0750000135,"Sep"
"2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,139,39,7450,190,-165,355,14,-51,89,-98,717,83,45,19,232,148,189,153,0.059106919914484,0,1953.68884277344,1024,3065.95629882812,1,3714,43,4,13341.654296875,11.539999961853,-2.21000003814697,52.22,0,-109.4750000905,45.0500000145,"Sep"
